client_id,round_number,hierarchy,num_samples,accuracy
11,199,,87,0.3448275862068966
3,199,,75,0.3466666666666667
4,199,,168,0.14285714285714285
8,199,,163,0.2147239263803681
2,199,,87,0.3448275862068966
0,199,,86,0.26744186046511625
9,219,,82,0.34146341463414637
32,219,,175,0.18285714285714286
26,219,,77,0.44155844155844154
23,219,,84,0.5
28,219,,85,0.5058823529411764
21,219,,134,0.2835820895522388
1,219,,134,0.2537313432835821
33,219,,177,0.1864406779661017
31,219,,75,0.5466666666666666
12,219,,84,0.2976190476190476
13,219,,77,0.45454545454545453
15,219,,75,0.38666666666666666
5,219,,86,0.5116279069767442
6,219,,134,0.23880597014925373
20,219,,165,0.21212121212121213
30,219,,161,0.2732919254658385
29,219,,87,0.4482758620689655
16,219,,173,0.15028901734104047
10,219,,85,0.49411764705882355
19,219,,74,0.47297297297297297
25,219,,174,0.20689655172413793
7,219,,138,0.2463768115942029
22,219,,83,0.30120481927710846
34,219,,143,0.24475524475524477
18,219,,85,0.4117647058823529
14,219,,176,0.1590909090909091
17,219,,161,0.16770186335403728
24,219,,84,0.3333333333333333
27,219,,84,0.44047619047619047
11,219,,87,0.5402298850574713
3,219,,75,0.49333333333333335
4,219,,168,0.17857142857142858
8,219,,163,0.22699386503067484
2,219,,87,0.5057471264367817
0,219,,86,0.4418604651162791
9,239,,82,0.3170731707317073
32,239,,175,0.19428571428571428
26,239,,77,0.44155844155844154
23,239,,84,0.47619047619047616
28,239,,85,0.5176470588235295
21,239,,134,0.2462686567164179
1,239,,134,0.2537313432835821
33,239,,177,0.2033898305084746
31,239,,75,0.4
12,239,,84,0.39285714285714285
13,239,,77,0.4675324675324675
15,239,,75,0.5066666666666667
5,239,,86,0.5465116279069767
6,239,,134,0.21641791044776118
20,239,,165,0.2727272727272727
30,239,,161,0.2608695652173913
29,239,,87,0.45977011494252873
16,239,,173,0.1791907514450867
10,239,,85,0.4588235294117647
19,239,,74,0.47297297297297297
25,239,,174,0.23563218390804597
7,239,,138,0.30434782608695654
22,239,,83,0.37349397590361444
34,239,,143,0.2867132867132867
18,239,,85,0.5411764705882353
14,239,,176,0.1590909090909091
17,239,,161,0.2360248447204969
24,239,,84,0.39285714285714285
27,239,,84,0.42857142857142855
11,239,,87,0.5172413793103449
3,239,,75,0.52
4,239,,168,0.2261904761904762
8,239,,163,0.26993865030674846
2,239,,87,0.5402298850574713
0,239,,86,0.45348837209302323
9,259,,82,0.36585365853658536
32,259,,175,0.2
26,259,,77,0.4675324675324675
23,259,,84,0.4642857142857143
28,259,,85,0.4823529411764706
21,259,,134,0.27611940298507465
1,259,,134,0.23880597014925373
33,259,,177,0.1864406779661017
31,259,,75,0.5066666666666667
12,259,,84,0.34523809523809523
13,259,,77,0.4935064935064935
15,259,,75,0.5866666666666667
5,259,,86,0.5581395348837209
6,259,,134,0.2537313432835821
20,259,,165,0.21212121212121213
30,259,,161,0.2546583850931677
29,259,,87,0.4367816091954023
16,259,,173,0.1791907514450867
10,259,,85,0.4235294117647059
19,259,,74,0.5135135135135135
25,259,,174,0.1896551724137931
7,259,,138,0.26811594202898553
22,259,,83,0.43373493975903615
34,259,,143,0.2517482517482518
18,259,,85,0.4470588235294118
14,259,,176,0.1590909090909091
17,259,,161,0.14906832298136646
24,259,,84,0.39285714285714285
27,259,,84,0.5119047619047619
11,259,,87,0.4942528735632184
3,259,,75,0.5866666666666667
4,259,,168,0.20833333333333334
8,259,,163,0.26993865030674846
2,259,,87,0.5287356321839081
0,259,,86,0.4186046511627907
9,279,,82,0.5121951219512195
32,279,,175,0.32
26,279,,77,0.6883116883116883
23,279,,84,0.5952380952380952
28,279,,85,0.6352941176470588
21,279,,134,0.417910447761194
1,279,,134,0.41044776119402987
33,279,,177,0.3163841807909605
31,279,,75,0.6133333333333333
12,279,,84,0.5476190476190477
13,279,,77,0.6103896103896104
15,279,,75,0.72
5,279,,86,0.6627906976744186
6,279,,134,0.3805970149253731
20,279,,165,0.3333333333333333
30,279,,161,0.40993788819875776
29,279,,87,0.5517241379310345
16,279,,173,0.3236994219653179
10,279,,85,0.6352941176470588
19,279,,74,0.6081081081081081
25,279,,174,0.3333333333333333
7,279,,138,0.427536231884058
22,279,,83,0.4578313253012048
34,279,,143,0.3986013986013986
18,279,,85,0.5647058823529412
14,279,,176,0.26704545454545453
17,279,,161,0.34782608695652173
24,279,,84,0.5119047619047619
27,279,,84,0.6071428571428571
11,279,,87,0.5977011494252874
3,279,,75,0.6666666666666666
4,279,,168,0.35714285714285715
8,279,,163,0.38650306748466257
2,279,,87,0.632183908045977
0,279,,86,0.5697674418604651
9,299,,82,0.43902439024390244
32,299,,175,0.3028571428571429
26,299,,77,0.4805194805194805
23,299,,84,0.4880952380952381
28,299,,85,0.47058823529411764
21,299,,134,0.3358208955223881
1,299,,134,0.373134328358209
33,299,,177,0.3107344632768362
31,299,,75,0.52
12,299,,84,0.4166666666666667
13,299,,77,0.4805194805194805
15,299,,75,0.56
5,299,,86,0.5348837209302325
6,299,,134,0.3208955223880597
20,299,,165,0.3151515151515151
30,299,,161,0.35403726708074534
29,299,,87,0.4482758620689655
16,299,,173,0.3063583815028902
10,299,,85,0.49411764705882355
19,299,,74,0.5540540540540541
25,299,,174,0.26436781609195403
7,299,,138,0.43478260869565216
22,299,,83,0.40963855421686746
34,299,,143,0.4125874125874126
18,299,,85,0.47058823529411764
14,299,,176,0.24431818181818182
17,299,,161,0.3105590062111801
24,299,,84,0.4166666666666667
27,299,,84,0.5119047619047619
11,299,,87,0.4942528735632184
3,299,,75,0.5733333333333334
4,299,,168,0.2916666666666667
8,299,,163,0.36809815950920244
2,299,,87,0.5632183908045977
0,299,,86,0.4418604651162791
9,319,,82,0.573170731707317
32,319,,175,0.38857142857142857
26,319,,77,0.6753246753246753
23,319,,84,0.6190476190476191
28,319,,85,0.6705882352941176
21,319,,134,0.5
1,319,,134,0.4253731343283582
33,319,,177,0.4180790960451977
31,319,,75,0.6533333333333333
12,319,,84,0.6309523809523809
13,319,,77,0.6623376623376623
15,319,,75,0.7066666666666667
5,319,,86,0.686046511627907
6,319,,134,0.44776119402985076
20,319,,165,0.40606060606060607
30,319,,161,0.45962732919254656
29,319,,87,0.632183908045977
16,319,,173,0.37572254335260113
10,319,,85,0.6470588235294118
19,319,,74,0.6756756756756757
25,319,,174,0.40229885057471265
7,319,,138,0.4927536231884058
22,319,,83,0.5060240963855421
34,319,,143,0.48951048951048953
18,319,,85,0.5882352941176471
14,319,,176,0.32386363636363635
17,319,,161,0.4161490683229814
24,319,,84,0.5238095238095238
27,319,,84,0.6309523809523809
11,319,,87,0.6896551724137931
3,319,,75,0.6666666666666666
4,319,,168,0.40476190476190477
8,319,,163,0.4233128834355828
2,319,,87,0.6666666666666666
0,319,,86,0.6046511627906976
9,339,,82,0.5487804878048781
32,339,,175,0.4
26,339,,77,0.7402597402597403
23,339,,84,0.6309523809523809
28,339,,85,0.7176470588235294
21,339,,134,0.5223880597014925
1,339,,134,0.5074626865671642
33,339,,177,0.4406779661016949
31,339,,75,0.6533333333333333
12,339,,84,0.5714285714285714
13,339,,77,0.6753246753246753
15,339,,75,0.7333333333333333
5,339,,86,0.6976744186046512
6,339,,134,0.4925373134328358
20,339,,165,0.44242424242424244
30,339,,161,0.515527950310559
29,339,,87,0.5862068965517241
16,339,,173,0.42196531791907516
10,339,,85,0.6470588235294118
19,339,,74,0.6486486486486487
25,339,,174,0.41954022988505746
7,339,,138,0.5797101449275363
22,339,,83,0.4939759036144578
34,339,,143,0.5314685314685315
18,339,,85,0.6
14,339,,176,0.3977272727272727
17,339,,161,0.42857142857142855
24,339,,84,0.5357142857142857
27,339,,84,0.6190476190476191
11,339,,87,0.6781609195402298
3,339,,75,0.7466666666666667
4,339,,168,0.44642857142857145
8,339,,163,0.44171779141104295
2,339,,87,0.6666666666666666
0,339,,86,0.627906976744186
9,359,,82,0.36585365853658536
32,359,,175,0.4342857142857143
26,359,,77,0.6103896103896104
23,359,,84,0.5119047619047619
28,359,,85,0.5529411764705883
21,359,,134,0.5223880597014925
1,359,,134,0.5074626865671642
33,359,,177,0.4915254237288136
31,359,,75,0.56
12,359,,84,0.36904761904761907
13,359,,77,0.5584415584415584
15,359,,75,0.6133333333333333
5,359,,86,0.4883720930232558
6,359,,134,0.5746268656716418
20,359,,165,0.4909090909090909
30,359,,161,0.5527950310559007
29,359,,87,0.5057471264367817
16,359,,173,0.4913294797687861
10,359,,85,0.5058823529411764
19,359,,74,0.5540540540540541
25,359,,174,0.46551724137931033
7,359,,138,0.572463768115942
22,359,,83,0.3493975903614458
34,359,,143,0.5664335664335665
18,359,,85,0.47058823529411764
14,359,,176,0.4375
17,359,,161,0.4658385093167702
24,359,,84,0.30952380952380953
27,359,,84,0.40476190476190477
11,359,,87,0.5517241379310345
3,359,,75,0.6533333333333333
4,359,,168,0.4226190476190476
8,359,,163,0.5153374233128835
2,359,,87,0.5057471264367817
0,359,,86,0.5232558139534884
9,379,,82,0.5
32,379,,175,0.4742857142857143
26,379,,77,0.6363636363636364
23,379,,84,0.5714285714285714
28,379,,85,0.6823529411764706
21,379,,134,0.5298507462686567
1,379,,134,0.5522388059701493
33,379,,177,0.4632768361581921
31,379,,75,0.6266666666666667
12,379,,84,0.5238095238095238
13,379,,77,0.5454545454545454
15,379,,75,0.5866666666666667
5,379,,86,0.627906976744186
6,379,,134,0.582089552238806
20,379,,165,0.503030303030303
30,379,,161,0.5279503105590062
29,379,,87,0.5632183908045977
16,379,,173,0.5202312138728323
10,379,,85,0.5411764705882353
19,379,,74,0.5135135135135135
25,379,,174,0.42528735632183906
7,379,,138,0.5797101449275363
22,379,,83,0.4457831325301205
34,379,,143,0.5804195804195804
18,379,,85,0.5058823529411764
14,379,,176,0.42613636363636365
17,379,,161,0.453416149068323
24,379,,84,0.44047619047619047
27,379,,84,0.5238095238095238
11,379,,87,0.6206896551724138
3,379,,75,0.6666666666666666
4,379,,168,0.44047619047619047
8,379,,163,0.49079754601226994
2,379,,87,0.632183908045977
0,379,,86,0.5581395348837209
9,399,,82,0.6097560975609756
32,399,,175,0.4514285714285714
26,399,,77,0.7272727272727273
23,399,,84,0.5833333333333334
28,399,,85,0.6823529411764706
21,399,,134,0.5373134328358209
1,399,,134,0.48507462686567165
33,399,,177,0.4745762711864407
31,399,,75,0.6666666666666666
12,399,,84,0.6309523809523809
13,399,,77,0.7142857142857143
15,399,,75,0.7733333333333333
5,399,,86,0.6744186046511628
6,399,,134,0.48507462686567165
20,399,,165,0.4666666666666667
30,399,,161,0.5714285714285714
29,399,,87,0.6896551724137931
16,399,,173,0.4682080924855491
10,399,,85,0.6705882352941176
19,399,,74,0.6621621621621622
25,399,,174,0.4540229885057471
7,399,,138,0.5942028985507246
22,399,,83,0.5662650602409639
34,399,,143,0.5664335664335665
18,399,,85,0.6235294117647059
14,399,,176,0.35795454545454547
17,399,,161,0.4472049689440994
24,399,,84,0.5714285714285714
27,399,,84,0.6309523809523809
11,399,,87,0.735632183908046
3,399,,75,0.7066666666666667
4,399,,168,0.4166666666666667
8,399,,163,0.5153374233128835
2,399,,87,0.6781609195402298
0,399,,86,0.6627906976744186
9,419,,82,0.5853658536585366
32,419,,175,0.4857142857142857
26,419,,77,0.7792207792207793
23,419,,84,0.6904761904761905
28,419,,85,0.7294117647058823
21,419,,134,0.582089552238806
1,419,,134,0.5223880597014925
33,419,,177,0.519774011299435
31,419,,75,0.64
12,419,,84,0.6547619047619048
13,419,,77,0.6753246753246753
15,419,,75,0.7866666666666666
5,419,,86,0.7093023255813954
6,419,,134,0.48507462686567165
20,419,,165,0.4909090909090909
30,419,,161,0.546583850931677
29,419,,87,0.735632183908046
16,419,,173,0.4624277456647399
10,419,,85,0.6470588235294118
19,419,,74,0.6891891891891891
25,419,,174,0.4942528735632184
7,419,,138,0.5797101449275363
22,419,,83,0.6144578313253012
34,419,,143,0.5454545454545454
18,419,,85,0.7294117647058823
14,419,,176,0.4090909090909091
17,419,,161,0.4658385093167702
24,419,,84,0.6190476190476191
27,419,,84,0.6904761904761905
11,419,,87,0.7126436781609196
3,419,,75,0.8
4,419,,168,0.4642857142857143
8,419,,163,0.4662576687116564
2,419,,87,0.735632183908046
0,419,,86,0.6395348837209303
9,439,,82,0.5975609756097561
32,439,,175,0.46285714285714286
26,439,,77,0.7532467532467533
23,439,,84,0.6428571428571429
28,439,,85,0.7294117647058823
21,439,,134,0.5597014925373134
1,439,,134,0.5895522388059702
33,439,,177,0.536723163841808
31,439,,75,0.7066666666666667
12,439,,84,0.6785714285714286
13,439,,77,0.6623376623376623
15,439,,75,0.8
5,439,,86,0.6744186046511628
6,439,,134,0.5298507462686567
20,439,,165,0.5151515151515151
30,439,,161,0.5962732919254659
29,439,,87,0.7126436781609196
16,439,,173,0.5260115606936416
10,439,,85,0.7294117647058823
19,439,,74,0.7297297297297297
25,439,,174,0.4885057471264368
7,439,,138,0.6376811594202898
22,439,,83,0.6506024096385542
34,439,,143,0.6223776223776224
18,439,,85,0.6823529411764706
14,439,,176,0.3977272727272727
17,439,,161,0.5279503105590062
24,439,,84,0.6666666666666666
27,439,,84,0.7023809523809523
11,439,,87,0.7701149425287356
3,439,,75,0.7733333333333333
4,439,,168,0.4880952380952381
8,439,,163,0.5398773006134969
2,439,,87,0.7241379310344828
0,439,,86,0.6395348837209303
9,459,,82,0.6341463414634146
32,459,,175,0.5371428571428571
26,459,,77,0.7792207792207793
23,459,,84,0.6547619047619048
28,459,,85,0.7411764705882353
21,459,,134,0.664179104477612
1,459,,134,0.6194029850746269
33,459,,177,0.5988700564971752
31,459,,75,0.7066666666666667
12,459,,84,0.6785714285714286
13,459,,77,0.7142857142857143
15,459,,75,0.76
5,459,,86,0.7325581395348837
6,459,,134,0.6567164179104478
20,459,,165,0.5878787878787879
30,459,,161,0.6583850931677019
29,459,,87,0.7011494252873564
16,459,,173,0.5895953757225434
10,459,,85,0.6823529411764706
19,459,,74,0.7297297297297297
25,459,,174,0.5919540229885057
7,459,,138,0.6811594202898551
22,459,,83,0.6024096385542169
34,459,,143,0.6713286713286714
18,459,,85,0.6588235294117647
14,459,,176,0.5170454545454546
17,459,,161,0.5714285714285714
24,459,,84,0.5833333333333334
27,459,,84,0.6904761904761905
11,459,,87,0.7586206896551724
3,459,,75,0.7866666666666666
4,459,,168,0.5773809523809523
8,459,,163,0.6134969325153374
2,459,,87,0.7471264367816092
0,459,,86,0.686046511627907
9,479,,82,0.5487804878048781
32,479,,175,0.5657142857142857
26,479,,77,0.7662337662337663
23,479,,84,0.7142857142857143
28,479,,85,0.7176470588235294
21,479,,134,0.6417910447761194
1,479,,134,0.664179104477612
33,479,,177,0.6497175141242938
31,479,,75,0.72
12,479,,84,0.6309523809523809
13,479,,77,0.7142857142857143
15,479,,75,0.8
5,479,,86,0.7441860465116279
6,479,,134,0.6865671641791045
20,479,,165,0.6181818181818182
30,479,,161,0.6645962732919255
29,479,,87,0.6551724137931034
16,479,,173,0.5953757225433526
10,479,,85,0.6823529411764706
19,479,,74,0.7567567567567568
25,479,,174,0.603448275862069
7,479,,138,0.7681159420289855
22,479,,83,0.5542168674698795
34,479,,143,0.7552447552447552
18,479,,85,0.6705882352941176
14,479,,176,0.5568181818181818
17,479,,161,0.6149068322981367
24,479,,84,0.5357142857142857
27,479,,84,0.6428571428571429
11,479,,87,0.7011494252873564
3,479,,75,0.7733333333333333
4,479,,168,0.5952380952380952
8,479,,163,0.6441717791411042
2,479,,87,0.7011494252873564
0,479,,86,0.686046511627907
9,499,,82,0.6219512195121951
32,499,,175,0.5371428571428571
26,499,,77,0.7922077922077922
23,499,,84,0.6904761904761905
28,499,,85,0.788235294117647
21,499,,134,0.6940298507462687
1,499,,134,0.6119402985074627
33,499,,177,0.5932203389830508
31,499,,75,0.7466666666666667
12,499,,84,0.6785714285714286
13,499,,77,0.7402597402597403
15,499,,75,0.84
