client_id,round_number,hierarchy,num_samples,bytes_written,bytes_read,local_computations
f0413_09,194,,37,26414840,26414840,4356996930
f4063_09,194,,17,26414840,26414840,1980453150
f0308_10,194,,33,26414840,26414840,3960906300
f0445_46,195,,41,26414840,26414840,4885117770
f0938_10,195,,40,26414840,26414840,4753087560
f0787_21,195,,28,26414840,26414840,3300755250
f3164_09,196,,19,26414840,26414840,2244513570
f0530_15,196,,41,26414840,26414840,4885117770
f0396_05,196,,26,26414840,26414840,3036694830
f1337_29,197,,22,26414840,26414840,2640604200
f0504_29,197,,24,26414840,26414840,2904664620
f2118_60,197,,18,26414840,26414840,2112483360
f3975_15,198,,18,26414840,26414840,2112483360
f1029_30,198,,32,26414840,26414840,3828876090
f3432_38,198,,18,26414840,26414840,2112483360
f1911_44,199,,13,26414840,26414840,1584362520
f1351_29,199,,28,26414840,26414840,3300755250
f1020_31,199,,31,26414840,26414840,3696845880
f3353_33,200,,17,26414840,26414840,1980453150
f4015_05,200,,17,26414840,26414840,1980453150
f3955_03,200,,18,26414840,26414840,2112483360
f3186_24,201,,17,26414840,26414840,2112483360
f1344_45,201,,25,26414840,26414840,2904664620
f1209_31,201,,8,26414840,26414840,1056241680
f4008_34,202,,16,26414840,26414840,1980453150
f2007_45,202,,13,26414840,26414840,1584362520
f0423_04,202,,28,26414840,26414840,3300755250
f1941_44,203,,19,26414840,26414840,2244513570
f0422_45,203,,30,26414840,26414840,3564815670
f3317_25,203,,16,26414840,26414840,1848422940
f2152_98,204,,15,26414840,26414840,1848422940
f0510_47,204,,34,26414840,26414840,4092936510
f2167_65,204,,18,26414840,26414840,2112483360
f2249_75,205,,14,26414840,26414840,1716392730
f2019_34,205,,17,26414840,26414840,1980453150
f1348_27,205,,10,26414840,26414840,1188271890
f2393_90,206,,18,26414840,26414840,2112483360
f3900_35,206,,18,26414840,26414840,2112483360
f0332_15,206,,40,26414840,26414840,4753087560
f2008_26,207,,16,26414840,26414840,1848422940
f3913_01,207,,17,26414840,26414840,2112483360
f0008_45,207,,42,26414840,26414840,5017147980
f2151_92,208,,16,26414840,26414840,1848422940
f2107_53,208,,17,26414840,26414840,1980453150
f2163_51,208,,17,26414840,26414840,1980453150
f1023_49,209,,24,26414840,26414840,2904664620
f1295_00,209,,26,26414840,26414840,3036694830
f3863_30,209,,17,26414840,26414840,1980453150
f0617_30,210,,33,26414840,26414840,3960906300
f0523_42,210,,32,26414840,26414840,3828876090
f1401_36,210,,25,26414840,26414840,2904664620
f1835_27,211,,13,26414840,26414840,1452332310
f3309_37,211,,18,26414840,26414840,2112483360
f3356_11,211,,19,26414840,26414840,2244513570
f0912_01,212,,36,26414840,26414840,4356996930
f0894_09,212,,39,26414840,26414840,4621057350
f1452_02,212,,23,26414840,26414840,2772634410
f1019_45,213,,27,26414840,26414840,3168725040
f2230_67,213,,16,26414840,26414840,1848422940
f1916_32,213,,18,26414840,26414840,2112483360
f1786_08,214,,13,26414840,26414840,1584362520
f1792_12,214,,18,26414840,26414840,2112483360
f0219_48,214,,41,26414840,26414840,4885117770
f1576_04,215,,11,26414840,26414840,1320302100
f0416_07,215,,10,26414840,26414840,1188271890
f1141_12,215,,29,26414840,26414840,3432785460
f1606_19,216,,16,26414840,26414840,1848422940
f0552_46,216,,33,26414840,26414840,3960906300
f3916_23,216,,18,26414840,26414840,2112483360
f3938_46,217,,17,26414840,26414840,2112483360
f2325_86,217,,17,26414840,26414840,2112483360
f3920_08,217,,14,26414840,26414840,1584362520
f0779_27,218,,27,26414840,26414840,3168725040
f0381_28,218,,37,26414840,26414840,4356996930
f3150_21,218,,19,26414840,26414840,2244513570
f0472_36,219,,42,26414840,26414840,5017147980
f3961_03,219,,17,26414840,26414840,2112483360
f0304_23,219,,38,26414840,26414840,4489027140
f4030_29,220,,16,26414840,26414840,1848422940
f1831_15,220,,10,26414840,26414840,1188271890
f0170_40,220,,39,26414840,26414840,4753087560
f3742_12,221,,16,26414840,26414840,1848422940
f1524_26,221,,17,26414840,26414840,1980453150
f1266_29,221,,34,26414840,26414840,4092936510
f3441_24,222,,17,26414840,26414840,2112483360
f1485_22,222,,35,26414840,26414840,4092936510
f1281_28,222,,34,26414840,26414840,4092936510
f2041_22,223,,16,26414840,26414840,1980453150
f1051_38,223,,33,26414840,26414840,3828876090
f4033_05,223,,17,26414840,26414840,2112483360
f1372_35,224,,35,26414840,26414840,4092936510
f1507_20,224,,15,26414840,26414840,1848422940
f3444_07,224,,19,26414840,26414840,2244513570
f3830_48,225,,17,26414840,26414840,1980453150
f1893_26,225,,15,26414840,26414840,1848422940
f0495_04,225,,42,26414840,26414840,5017147980
f0269_21,226,,35,26414840,26414840,4224966720
f0676_08,226,,36,26414840,26414840,4224966720
f3966_01,226,,18,26414840,26414840,2112483360
f0296_20,227,,40,26414840,26414840,4753087560
f1989_45,227,,16,26414840,26414840,1848422940
f1476_39,227,,12,26414840,26414840,1452332310
f3822_47,228,,19,26414840,26414840,2244513570
f0737_49,228,,38,26414840,26414840,4621057350
f1919_17,228,,11,26414840,26414840,1320302100
f3701_44,229,,18,26414840,26414840,2112483360
f3254_32,229,,12,26414840,26414840,1452332310
f0991_47,229,,40,26414840,26414840,4753087560
f3947_36,230,,18,26414840,26414840,2112483360
f2536_59,230,,18,26414840,26414840,2244513570
f1601_01,230,,18,26414840,26414840,2112483360
f0817_40,231,,23,26414840,26414840,2640604200
f1242_30,231,,29,26414840,26414840,3432785460
f0260_38,231,,39,26414840,26414840,4621057350
f2358_71,232,,18,26414840,26414840,2112483360
f0182_29,232,,25,26414840,26414840,2904664620
f0179_22,232,,33,26414840,26414840,3960906300
f0379_10,233,,42,26414840,26414840,5017147980
f0689_06,233,,27,26414840,26414840,3300755250
f2451_68,233,,17,26414840,26414840,2112483360
f1318_17,234,,30,26414840,26414840,3564815670
f2091_28,234,,17,26414840,26414840,2112483360
f0915_03,234,,34,26414840,26414840,3960906300
f2194_63,235,,18,26414840,26414840,2112483360
f0941_49,235,,20,26414840,26414840,2376543780
f1721_26,235,,18,26414840,26414840,2112483360
f3252_32,236,,19,26414840,26414840,2244513570
f1706_39,236,,16,26414840,26414840,1848422940
f0367_33,236,,37,26414840,26414840,4489027140
f3958_42,237,,18,26414840,26414840,2244513570
f2024_20,237,,15,26414840,26414840,1848422940
f2421_86,237,,12,26414840,26414840,1452332310
f2455_72,238,,18,26414840,26414840,2112483360
f3170_08,238,,18,26414840,26414840,2112483360
f1782_05,238,,14,26414840,26414840,1584362520
f1817_18,239,,17,26414840,26414840,1980453150
f3412_27,239,,17,26414840,26414840,1980453150
f2022_38,239,,18,26414840,26414840,2244513570
f1849_46,240,,17,26414840,26414840,2112483360
f1962_12,240,,17,26414840,26414840,1980453150
f1648_00,240,,16,26414840,26414840,1848422940
f3898_28,241,,18,26414840,26414840,2244513570
f2101_62,241,,15,26414840,26414840,1848422940
f1470_34,241,,34,26414840,26414840,4092936510
f1505_21,242,,16,26414840,26414840,1848422940
f2491_71,242,,15,26414840,26414840,1848422940
f1331_49,242,,22,26414840,26414840,2640604200
f1566_38,243,,17,26414840,26414840,2112483360
f3327_11,243,,19,26414840,26414840,2244513570
f0194_30,243,,35,26414840,26414840,4224966720
f1679_05,244,,17,26414840,26414840,2112483360
f2153_90,244,,13,26414840,26414840,1584362520
f2227_89,244,,16,26414840,26414840,1980453150
f1685_23,245,,15,26414840,26414840,1848422940
f2464_74,245,,17,26414840,26414840,1980453150
f3382_25,245,,18,26414840,26414840,2244513570
f1874_36,246,,18,26414840,26414840,2112483360
f3678_17,246,,19,26414840,26414840,2244513570
f1033_07,246,,28,26414840,26414840,3300755250
f0186_14,247,,34,26414840,26414840,3960906300
f1533_23,247,,18,26414840,26414840,2112483360
f2083_33,247,,16,26414840,26414840,1980453150
f3626_35,248,,15,26414840,26414840,1716392730
f0571_24,248,,37,26414840,26414840,4356996930
f0287_15,248,,41,26414840,26414840,4885117770
f3911_34,249,,18,26414840,26414840,2112483360
f3763_41,249,,17,26414840,26414840,1980453150
f1565_04,249,,18,26414840,26414840,2112483360
f3869_23,250,,18,26414840,26414840,2112483360
f2541_99,250,,18,26414840,26414840,2112483360
f1408_02,250,,28,26414840,26414840,3300755250
f2456_71,251,,15,26414840,26414840,1848422940
f1117_18,251,,22,26414840,26414840,2640604200
f3836_27,251,,19,26414840,26414840,2244513570
f0183_22,252,,39,26414840,26414840,4621057350
f0012_39,252,,31,26414840,26414840,3696845880
f0382_03,252,,38,26414840,26414840,4489027140
f0883_14,253,,19,26414840,26414840,2244513570
f3388_36,253,,18,26414840,26414840,2112483360
f3929_28,253,,14,26414840,26414840,1716392730
f3373_36,254,,18,26414840,26414840,2112483360
f3160_19,254,,18,26414840,26414840,2112483360
f2175_59,254,,15,26414840,26414840,1848422940
f3316_22,255,,17,26414840,26414840,1980453150
f0020_08,255,,38,26414840,26414840,4489027140
f3195_04,255,,17,26414840,26414840,1980453150
f1529_23,256,,16,26414840,26414840,1848422940
f0128_00,256,,34,26414840,26414840,3960906300
f1764_25,256,,15,26414840,26414840,1716392730
f1299_42,257,,17,26414840,26414840,2112483360
f1586_22,257,,16,26414840,26414840,1980453150
f1742_04,257,,18,26414840,26414840,2112483360
f0170_40,258,,39,26414840,26414840,4753087560
f0044_12,258,,35,26414840,26414840,4092936510
f0339_11,258,,34,26414840,26414840,3960906300
f2138_72,259,,17,26414840,26414840,2112483360
f2479_65,259,,18,26414840,26414840,2112483360
f0046_20,259,,44,26414840,26414840,5149178190
f3779_49,260,,18,26414840,26414840,2244513570
f2113_94,260,,19,26414840,26414840,2244513570
f2202_76,260,,14,26414840,26414840,1716392730
f3687_48,261,,18,26414840,26414840,2112483360
f1619_37,261,,17,26414840,26414840,2112483360
f0511_03,261,,29,26414840,26414840,3432785460
f0463_09,262,,37,26414840,26414840,4489027140
f1280_21,262,,10,26414840,26414840,1188271890
f2434_59,262,,16,26414840,26414840,1848422940
f3805_07,263,,18,26414840,26414840,2112483360
f0326_35,263,,39,26414840,26414840,4621057350
f2208_81,263,,17,26414840,26414840,1980453150
f2579_76,264,,18,26414840,26414840,2112483360
f2153_90,264,,13,26414840,26414840,1584362520
f3380_04,264,,18,26414840,26414840,2112483360
f3338_15,265,,17,26414840,26414840,2112483360
f3871_42,265,,18,26414840,26414840,2112483360
f0730_41,265,,37,26414840,26414840,4489027140
f3311_03,266,,17,26414840,26414840,2112483360
f1752_29,266,,18,26414840,26414840,2112483360
f3121_43,266,,17,26414840,26414840,1980453150
f2255_70,267,,19,26414840,26414840,2244513570
f1320_38,267,,22,26414840,26414840,2640604200
f0593_46,267,,32,26414840,26414840,3828876090
f3496_38,268,,17,26414840,26414840,1980453150
f0531_48,268,,29,26414840,26414840,3432785460
f0106_05,268,,32,26414840,26414840,3828876090
f1070_09,269,,25,26414840,26414840,2904664620
f2312_87,269,,16,26414840,26414840,1980453150
f1309_08,269,,19,26414840,26414840,2244513570
f0774_40,270,,38,26414840,26414840,4489027140
f2138_72,270,,17,26414840,26414840,2112483360
f3305_28,270,,19,26414840,26414840,2244513570
f0834_03,271,,40,26414840,26414840,4753087560
f0076_06,271,,35,26414840,26414840,4092936510
f1554_25,271,,16,26414840,26414840,1980453150
f0084_19,272,,26,26414840,26414840,3168725040
f0837_08,272,,15,26414840,26414840,1848422940
f2115_77,272,,17,26414840,26414840,1980453150
f0808_46,273,,34,26414840,26414840,3960906300
f3621_14,273,,19,26414840,26414840,2244513570
f3386_27,273,,19,26414840,26414840,2244513570
f2019_34,274,,17,26414840,26414840,1980453150
f1546_05,274,,18,26414840,26414840,2112483360
f1292_22,274,,27,26414840,26414840,3300755250
f1883_03,275,,17,26414840,26414840,1980453150
f1038_35,275,,33,26414840,26414840,3828876090
f3263_08,275,,18,26414840,26414840,2244513570
f2048_19,276,,11,26414840,26414840,1320302100
f1582_49,276,,17,26414840,26414840,2112483360
f2107_53,276,,17,26414840,26414840,1980453150
f0395_15,277,,43,26414840,26414840,5017147980
f2016_39,277,,17,26414840,26414840,1980453150
f1790_11,277,,15,26414840,26414840,1716392730
f1752_29,278,,18,26414840,26414840,2112483360
f0027_29,278,,45,26414840,26414840,5413238610
f1946_25,278,,15,26414840,26414840,1848422940
f2407_74,279,,18,26414840,26414840,2112483360
f0934_12,279,,36,26414840,26414840,4356996930
f1150_03,279,,24,26414840,26414840,2904664620
f2435_57,280,,17,26414840,26414840,1980453150
f2191_53,280,,18,26414840,26414840,2244513570
f2440_79,280,,16,26414840,26414840,1848422940
f3813_08,281,,15,26414840,26414840,1848422940
f1798_42,281,,15,26414840,26414840,1848422940
f0606_11,281,,36,26414840,26414840,4224966720
f1051_38,282,,33,26414840,26414840,3828876090
f1922_38,282,,16,26414840,26414840,1848422940
f1289_06,282,,31,26414840,26414840,3696845880
f3668_33,283,,19,26414840,26414840,2244513570
f2448_94,283,,18,26414840,26414840,2112483360
f0762_20,283,,36,26414840,26414840,4224966720
f3442_00,284,,18,26414840,26414840,2112483360
f2475_66,284,,18,26414840,26414840,2112483360
f2123_63,284,,18,26414840,26414840,2112483360
f2528_69,285,,17,26414840,26414840,2112483360
f3520_45,285,,19,26414840,26414840,2244513570
f0489_49,285,,38,26414840,26414840,4489027140
f0491_35,286,,32,26414840,26414840,3696845880
f3704_45,286,,10,26414840,26414840,1188271890
f2082_26,286,,17,26414840,26414840,2112483360
f2245_95,287,,18,26414840,26414840,2112483360
f3843_30,287,,18,26414840,26414840,2244513570
f3259_15,287,,18,26414840,26414840,2244513570
f3195_04,288,,17,26414840,26414840,1980453150
f2319_77,288,,18,26414840,26414840,2112483360
f4012_13,288,,18,26414840,26414840,2112483360
f1917_19,289,,18,26414840,26414840,2112483360
f3708_28,289,,19,26414840,26414840,2244513570
f0448_39,289,,31,26414840,26414840,3696845880
f1093_13,290,,31,26414840,26414840,3696845880
f0257_46,290,,38,26414840,26414840,4489027140
f0438_19,290,,30,26414840,26414840,3564815670
f2474_84,291,,18,26414840,26414840,2244513570
f1669_41,291,,17,26414840,26414840,1980453150
f1890_28,291,,17,26414840,26414840,1980453150
f3289_18,292,,19,26414840,26414840,2244513570
f1653_02,292,,15,26414840,26414840,1848422940
f3246_06,292,,17,26414840,26414840,2112483360
f0898_29,293,,37,26414840,26414840,4489027140
f1551_34,293,,18,26414840,26414840,2112483360
f3695_42,293,,19,26414840,26414840,2244513570
f1238_43,294,,38,26414840,26414840,4489027140
f1415_37,294,,31,26414840,26414840,3696845880
f1784_17,294,,16,26414840,26414840,1848422940
f1242_30,295,,29,26414840,26414840,3432785460
f3586_05,295,,18,26414840,26414840,2112483360
f3156_26,295,,18,26414840,26414840,2112483360
f2300_52,296,,17,26414840,26414840,1980453150
f3889_26,296,,17,26414840,26414840,2112483360
f1098_11,296,,25,26414840,26414840,2904664620
f4065_47,297,,17,26414840,26414840,2112483360
f2233_79,297,,18,26414840,26414840,2112483360
f2028_18,297,,14,26414840,26414840,1716392730
f3901_45,298,,10,26414840,26414840,1188271890
f0335_14,298,,43,26414840,26414840,5149178190
f1803_09,298,,16,26414840,26414840,1980453150
f3418_34,299,,17,26414840,26414840,1980453150
f1289_06,299,,31,26414840,26414840,3696845880
f3814_43,299,,18,26414840,26414840,2244513570
f2158_68,300,,14,26414840,26414840,1716392730
f0782_49,300,,35,26414840,26414840,4224966720
f0482_06,300,,37,26414840,26414840,4356996930
f0830_45,301,,21,26414840,26414840,2508573990
f0034_08,301,,38,26414840,26414840,4489027140
f2578_68,301,,18,26414840,26414840,2112483360
f3580_22,302,,18,26414840,26414840,2244513570
f2179_58,302,,18,26414840,26414840,2112483360
f1833_03,302,,18,26414840,26414840,2244513570
f1625_05,303,,16,26414840,26414840,1848422940
f2548_84,303,,18,26414840,26414840,2112483360
f0172_40,303,,42,26414840,26414840,4885117770
f0014_19,304,,38,26414840,26414840,4621057350
f2084_07,304,,16,26414840,26414840,1980453150
f3668_33,304,,19,26414840,26414840,2244513570
f1731_34,305,,9,26414840,26414840,1056241680
f3404_40,305,,18,26414840,26414840,2244513570
f0435_37,305,,31,26414840,26414840,3696845880
f2121_67,306,,15,26414840,26414840,1848422940
f1484_21,306,,30,26414840,26414840,3564815670
f0953_15,306,,27,26414840,26414840,3168725040
f1833_03,307,,18,26414840,26414840,2244513570
f0904_04,307,,31,26414840,26414840,3696845880
f0106_05,307,,32,26414840,26414840,3828876090
f3433_10,308,,18,26414840,26414840,2112483360
f1170_00,308,,38,26414840,26414840,4489027140
f1989_45,308,,16,26414840,26414840,1848422940
f1483_44,309,,33,26414840,26414840,3828876090
f0650_31,309,,34,26414840,26414840,4092936510
f1724_42,309,,16,26414840,26414840,1980453150
f0452_37,310,,35,26414840,26414840,4092936510
f1655_34,310,,12,26414840,26414840,1452332310
f3523_31,310,,17,26414840,26414840,2112483360
f1845_02,311,,17,26414840,26414840,1980453150
f3601_49,311,,18,26414840,26414840,2112483360
f0775_24,311,,38,26414840,26414840,4489027140
f0794_31,312,,21,26414840,26414840,2508573990
f3749_27,312,,18,26414840,26414840,2112483360
f0161_16,312,,42,26414840,26414840,5017147980
f1220_42,313,,27,26414840,26414840,3168725040
f2405_90,313,,17,26414840,26414840,2112483360
f0962_04,313,,31,26414840,26414840,3696845880
f2365_62,314,,17,26414840,26414840,1980453150
f1123_09,314,,26,26414840,26414840,3168725040
f0618_44,314,,38,26414840,26414840,4621057350
f3954_30,315,,19,26414840,26414840,2244513570
f3203_10,315,,18,26414840,26414840,2244513570
f2219_62,315,,16,26414840,26414840,1848422940
f2456_71,316,,15,26414840,26414840,1848422940
f1225_06,316,,37,26414840,26414840,4356996930
f3427_21,316,,19,26414840,26414840,2244513570
f3528_35,317,,18,26414840,26414840,2112483360
f0572_15,317,,37,26414840,26414840,4356996930
f2258_85,317,,18,26414840,26414840,2244513570
f2502_59,318,,17,26414840,26414840,1980453150
f0809_16,318,,34,26414840,26414840,4092936510
f1587_05,318,,16,26414840,26414840,1848422940
f2213_72,319,,18,26414840,26414840,2244513570
f0764_08,319,,38,26414840,26414840,4621057350
f2234_78,319,,18,26414840,26414840,2112483360
f1898_09,320,,13,26414840,26414840,1584362520
f1533_23,320,,18,26414840,26414840,2112483360
f0517_23,320,,27,26414840,26414840,3168725040
f0911_02,321,,39,26414840,26414840,4621057350
f1802_35,321,,11,26414840,26414840,1320302100
f3374_38,321,,18,26414840,26414840,2112483360
f3742_12,322,,16,26414840,26414840,1848422940
f0998_45,322,,25,26414840,26414840,3036694830
f0456_45,322,,38,26414840,26414840,4489027140
f1770_47,323,,16,26414840,26414840,1848422940
f3726_09,323,,16,26414840,26414840,1848422940
f1210_47,323,,26,26414840,26414840,3036694830
f3969_02,324,,18,26414840,26414840,2112483360
f1801_01,324,,18,26414840,26414840,2112483360
f2066_29,324,,18,26414840,26414840,2112483360
f2281_52,325,,19,26414840,26414840,2244513570
f1061_01,325,,23,26414840,26414840,2772634410
f2555_88,325,,18,26414840,26414840,2244513570
f0476_07,326,,24,26414840,26414840,2904664620
f0982_06,326,,36,26414840,26414840,4224966720
f0940_45,326,,36,26414840,26414840,4224966720
f0915_03,327,,34,26414840,26414840,3960906300
f1382_07,327,,38,26414840,26414840,4489027140
f2455_72,327,,18,26414840,26414840,2112483360
f3128_15,328,,18,26414840,26414840,2244513570
f1695_12,328,,17,26414840,26414840,1980453150
f1370_48,328,,25,26414840,26414840,3036694830
f1136_31,329,,22,26414840,26414840,2640604200
f0396_05,329,,26,26414840,26414840,3036694830
f0296_20,329,,40,26414840,26414840,4753087560
f3730_33,330,,18,26414840,26414840,2112483360
f0186_14,330,,34,26414840,26414840,3960906300
f0667_05,330,,33,26414840,26414840,3960906300
f1429_14,331,,20,26414840,26414840,2376543780
f0139_23,331,,36,26414840,26414840,4224966720
f0913_31,331,,34,26414840,26414840,4092936510
f0248_43,332,,30,26414840,26414840,3564815670
f3682_45,332,,18,26414840,26414840,2112483360
f2031_31,332,,13,26414840,26414840,1584362520
f1750_06,333,,18,26414840,26414840,2112483360
f1741_16,333,,17,26414840,26414840,1980453150
f0110_48,333,,43,26414840,26414840,5149178190
f1657_06,334,,15,26414840,26414840,1716392730
f2297_69,334,,17,26414840,26414840,2112483360
f1320_38,334,,22,26414840,26414840,2640604200
f1060_13,335,,32,26414840,26414840,3828876090
f0634_01,335,,35,26414840,26414840,4092936510
f0039_14,335,,38,26414840,26414840,4489027140
f0006_12,336,,39,26414840,26414840,4621057350
f1707_05,336,,15,26414840,26414840,1716392730
f1219_26,336,,31,26414840,26414840,3696845880
f3868_35,337,,18,26414840,26414840,2112483360
f3621_14,337,,19,26414840,26414840,2244513570
f3545_06,337,,16,26414840,26414840,1980453150
f1570_40,338,,13,26414840,26414840,1584362520
f3406_49,338,,17,26414840,26414840,2112483360
f4041_39,338,,19,26414840,26414840,2244513570
f1779_01,339,,17,26414840,26414840,1980453150
f1437_23,339,,30,26414840,26414840,3564815670
f2245_95,339,,18,26414840,26414840,2112483360
f1904_33,340,,16,26414840,26414840,1980453150
f2077_16,340,,11,26414840,26414840,1320302100
f1616_04,340,,18,26414840,26414840,2112483360
f1845_02,341,,17,26414840,26414840,1980453150
f2017_03,341,,17,26414840,26414840,2112483360
f1961_34,341,,14,26414840,26414840,1716392730
f0328_12,342,,42,26414840,26414840,4885117770
f0155_13,342,,45,26414840,26414840,5281208400
f0765_33,342,,41,26414840,26414840,4753087560
f3279_28,343,,18,26414840,26414840,2244513570
f1206_36,343,,31,26414840,26414840,3696845880
f0787_21,343,,28,26414840,26414840,3300755250
f0363_43,344,,17,26414840,26414840,1980453150
f2462_98,344,,18,26414840,26414840,2112483360
f1729_47,344,,17,26414840,26414840,2112483360
f1437_23,345,,30,26414840,26414840,3564815670
f3220_48,345,,18,26414840,26414840,2244513570
f2127_59,345,,17,26414840,26414840,1980453150
f1721_26,346,,18,26414840,26414840,2112483360
f1366_49,346,,32,26414840,26414840,3828876090
f2523_65,346,,18,26414840,26414840,2112483360
f0716_15,347,,32,26414840,26414840,3828876090
f0495_04,347,,42,26414840,26414840,5017147980
f3779_49,347,,18,26414840,26414840,2244513570
f1174_47,348,,25,26414840,26414840,2904664620
f0967_29,348,,39,26414840,26414840,4621057350
f0105_03,348,,32,26414840,26414840,3828876090
f0249_46,349,,33,26414840,26414840,3960906300
f0098_33,349,,37,26414840,26414840,4356996930
f3540_36,349,,18,26414840,26414840,2112483360
f1920_09,350,,17,26414840,26414840,1980453150
f3309_37,350,,18,26414840,26414840,2112483360
f1375_23,350,,30,26414840,26414840,3564815670
f1992_08,351,,5,26414840,26414840,660151050
f2196_58,351,,17,26414840,26414840,1980453150
f2075_09,351,,17,26414840,26414840,1980453150
f0438_19,352,,30,26414840,26414840,3564815670
f0893_25,352,,37,26414840,26414840,4356996930
f3362_03,352,,18,26414840,26414840,2112483360
f3435_24,353,,17,26414840,26414840,1980453150
f1765_33,353,,17,26414840,26414840,2112483360
f4071_32,353,,17,26414840,26414840,1980453150
f0445_46,354,,41,26414840,26414840,4885117770
f2499_74,354,,16,26414840,26414840,1980453150
f3241_49,354,,18,26414840,26414840,2112483360
f0571_24,355,,37,26414840,26414840,4356996930
f2300_52,355,,17,26414840,26414840,1980453150
f1057_34,355,,30,26414840,26414840,3564815670
f1538_15,356,,15,26414840,26414840,1848422940
f0706_13,356,,41,26414840,26414840,4885117770
f1647_28,356,,18,26414840,26414840,2112483360
f2565_57,357,,16,26414840,26414840,1980453150
f3927_00,357,,18,26414840,26414840,2112483360
f1138_27,357,,24,26414840,26414840,2772634410
f2082_26,358,,17,26414840,26414840,2112483360
f1295_00,358,,26,26414840,26414840,3036694830
f0151_02,358,,32,26414840,26414840,3828876090
f3314_25,359,,18,26414840,26414840,2112483360
f0387_49,359,,32,26414840,26414840,3828876090
f1663_13,359,,16,26414840,26414840,1848422940
f1708_22,360,,16,26414840,26414840,1848422940
f3206_45,360,,17,26414840,26414840,2112483360
f3701_44,360,,18,26414840,26414840,2112483360
f0188_36,361,,41,26414840,26414840,4885117770
f3412_27,361,,17,26414840,26414840,1980453150
f0174_06,361,,39,26414840,26414840,4621057350
f2147_79,362,,18,26414840,26414840,2112483360
f1021_16,362,,28,26414840,26414840,3300755250
f3117_11,362,,19,26414840,26414840,2244513570
f2230_67,363,,16,26414840,26414840,1848422940
f3395_44,363,,19,26414840,26414840,2244513570
f1231_36,363,,34,26414840,26414840,3960906300
f0469_20,364,,39,26414840,26414840,4621057350
f2537_57,364,,18,26414840,26414840,2112483360
f3913_01,364,,17,26414840,26414840,2112483360
f1677_01,365,,16,26414840,26414840,1848422940
f0870_31,365,,30,26414840,26414840,3564815670
f1436_39,365,,24,26414840,26414840,2772634410
f1221_17,366,,14,26414840,26414840,1716392730
f3325_08,366,,18,26414840,26414840,2244513570
f0455_26,366,,24,26414840,26414840,2772634410
f0745_35,367,,41,26414840,26414840,4753087560
f0483_42,367,,35,26414840,26414840,4092936510
f0076_06,367,,35,26414840,26414840,4092936510
f0190_12,368,,43,26414840,26414840,5149178190
f1241_00,368,,39,26414840,26414840,4621057350
f1157_43,368,,29,26414840,26414840,3432785460
f0468_24,369,,41,26414840,26414840,4885117770
f3182_40,369,,16,26414840,26414840,1980453150
f0330_09,369,,42,26414840,26414840,5017147980
f0947_41,370,,33,26414840,26414840,3960906300
f1997_00,370,,17,26414840,26414840,1980453150
f0624_32,370,,26,26414840,26414840,3168725040
f2344_86,371,,12,26414840,26414840,1452332310
f0742_09,371,,29,26414840,26414840,3432785460
f0338_35,371,,38,26414840,26414840,4489027140
f1164_21,372,,24,26414840,26414840,2904664620
f1031_37,372,,37,26414840,26414840,4356996930
f1414_16,372,,27,26414840,26414840,3168725040
f1848_43,373,,17,26414840,26414840,1980453150
f0442_00,373,,38,26414840,26414840,4489027140
f0939_32,373,,33,26414840,26414840,3960906300
f0928_42,374,,39,26414840,26414840,4621057350
f3800_17,374,,16,26414840,26414840,1848422940
f1966_31,374,,13,26414840,26414840,1584362520
f0336_37,375,,30,26414840,26414840,3564815670
f0459_12,375,,26,26414840,26414840,3168725040
f0708_14,375,,39,26414840,26414840,4621057350
f1781_48,376,,16,26414840,26414840,1848422940
f0611_34,376,,33,26414840,26414840,3828876090
f1213_10,376,,28,26414840,26414840,3300755250
f1755_46,377,,16,26414840,26414840,1980453150
f1395_14,377,,32,26414840,26414840,3828876090
f2158_68,377,,14,26414840,26414840,1716392730
f3886_02,378,,18,26414840,26414840,2112483360
f1698_35,378,,16,26414840,26414840,1980453150
f0764_08,378,,38,26414840,26414840,4621057350
f3896_07,379,,17,26414840,26414840,1980453150
f0495_04,379,,42,26414840,26414840,5017147980
f3392_06,379,,19,26414840,26414840,2244513570
f0690_26,380,,41,26414840,26414840,4885117770
f1677_01,380,,16,26414840,26414840,1848422940
f1314_29,380,,31,26414840,26414840,3696845880
f1966_31,381,,13,26414840,26414840,1584362520
f1054_20,381,,29,26414840,26414840,3432785460
f0245_40,381,,39,26414840,26414840,4621057350
f0763_30,382,,37,26414840,26414840,4356996930
f2489_89,382,,15,26414840,26414840,1716392730
f3785_26,382,,16,26414840,26414840,1848422940
f0376_05,383,,38,26414840,26414840,4489027140
f0252_30,383,,41,26414840,26414840,4885117770
f0982_06,383,,36,26414840,26414840,4224966720
f1985_18,384,,17,26414840,26414840,1980453150
f0576_01,384,,37,26414840,26414840,4356996930
f2446_88,384,,18,26414840,26414840,2244513570
f1395_14,385,,32,26414840,26414840,3828876090
f2063_00,385,,13,26414840,26414840,1452332310
f0750_18,385,,40,26414840,26414840,4753087560
f3915_05,386,,17,26414840,26414840,2112483360
f1282_39,386,,40,26414840,26414840,4753087560
f1834_16,386,,16,26414840,26414840,1848422940
f4068_21,387,,16,26414840,26414840,1848422940
f1258_19,387,,22,26414840,26414840,2640604200
